description;date;time;duration_s;frequency;min;max;avg
balkon_869MHz_24hx1m;25-11-2024;4:53:4;60;869000000;5.08723e-06;5.43169e-06;5.19884e-06
balkon_869MHz_24hx1m;25-11-2024;4:54:19;60;869000000;5.11349e-06;5.45402e-06;5.21217e-06
balkon_869MHz_24hx1m;25-11-2024;4:55:34;60;869000000;5.09389e-06;5.4311e-06;5.20715e-06
balkon_869MHz_24hx1m;25-11-2024;4:56:49;60;869000000;5.12498e-06;0.000946598;5.56487e-06
balkon_869MHz_24hx1m;25-11-2024;4:58:4;60;869000000;5.06302e-06;5.41581e-06;5.17932e-06
balkon_869MHz_24hx1m;25-11-2024;4:59:19;60;869000000;5.09395e-06;5.40215e-06;5.19499e-06
balkon_869MHz_24hx1m;25-11-2024;5:0:34;60;869000000;5.06117e-06;0.000592074;5.39792e-06
balkon_869MHz_24hx1m;25-11-2024;5:1:49;60;869000000;5.08012e-06;5.39616e-06;5.186e-06
balkon_869MHz_24hx1m;25-11-2024;5:3:4;60;869000000;4.95363e-06;0.000702085;5.40142e-06
balkon_869MHz_24hx1m;25-11-2024;5:4:19;60;869000000;5.06793e-06;0.000850131;5.47614e-06
balkon_869MHz_24hx1m;25-11-2024;5:5:34;60;869000000;5.06353e-06;0.000883318;5.51894e-06
balkon_869MHz_24hx1m;25-11-2024;5:6:49;60;869000000;5.10771e-06;6.87931e-05;5.23013e-06
balkon_869MHz_24hx1m;25-11-2024;5:8:4;60;869000000;5.12674e-06;8.2936e-05;5.24673e-06
balkon_869MHz_24hx1m;25-11-2024;5:9:19;60;869000000;5.01397e-06;0.00100572;5.5545e-06
balkon_869MHz_24hx1m;25-11-2024;5:10:34;60;869000000;5.03113e-06;0.000944391;5.546e-06
balkon_869MHz_24hx1m;25-11-2024;5:11:49;60;869000000;5.03712e-06;0.000770555;5.46631e-06
balkon_869MHz_24hx1m;25-11-2024;5:13:4;60;869000000;5.06735e-06;5.97462e-06;5.19129e-06
balkon_869MHz_24hx1m;25-11-2024;5:14:19;60;869000000;5.01901e-06;0.000525004;5.3272e-06
balkon_869MHz_24hx1m;25-11-2024;5:15:34;60;869000000;5.07758e-06;5.4344e-06;5.2083e-06
balkon_869MHz_24hx1m;25-11-2024;5:16:49;60;869000000;5.08513e-06;0.000851711;5.50964e-06
balkon_869MHz_24hx1m;25-11-2024;5:18:4;60;869000000;5.09402e-06;5.44789e-06;5.20947e-06
balkon_869MHz_24hx1m;25-11-2024;5:19:19;60;869000000;5.10254e-06;0.000781372;5.48205e-06
balkon_869MHz_24hx1m;25-11-2024;5:20:34;60;869000000;5.12975e-06;0.000777738;5.50164e-06
balkon_869MHz_24hx1m;25-11-2024;5:21:49;60;869000000;5.10277e-06;0.00036953;5.36197e-06
balkon_869MHz_24hx1m;25-11-2024;5:23:4;60;869000000;5.0312e-06;0.000303177;5.28921e-06
balkon_869MHz_24hx1m;25-11-2024;5:24:19;60;869000000;5.08866e-06;0.000822893;5.49787e-06
balkon_869MHz_24hx1m;25-11-2024;5:25:34;60;869000000;5.113e-06;0.000497771;5.38635e-06
balkon_869MHz_24hx1m;25-11-2024;5:26:49;60;869000000;5.08371e-06;5.48365e-06;5.20151e-06
balkon_869MHz_24hx1m;25-11-2024;5:28:4;60;869000000;5.07693e-06;5.45893e-06;5.1961e-06
