description;date;time;duration_s;frequency;min;max;avg
meiszkanie_869MHz;24-11-2024;15:19:1;60;869000000;3.86172e-06;0.000139114;4.05768e-06
meiszkanie_869MHz;24-11-2024;15:20:16;60;869000000;3.88316e-06;0.00490936;5.77697e-06
meiszkanie_869MHz;24-11-2024;15:21:31;60;869000000;3.86637e-06;0.000145967;4.19547e-06
meiszkanie_869MHz;24-11-2024;15:22:46;60;869000000;3.88881e-06;7.95467e-05;4.14406e-06
meiszkanie_869MHz;24-11-2024;15:24:2;60;869000000;3.65123e-06;0.00268108;4.71375e-06
meiszkanie_869MHz;24-11-2024;15:25:17;60;869000000;3.65097e-06;0.00265243;4.69785e-06
meiszkanie_869MHz;24-11-2024;15:26:32;60;869000000;3.65656e-06;0.00349602;5.00644e-06
meiszkanie_869MHz;24-11-2024;15:27:47;60;869000000;3.66002e-06;0.00328722;4.92963e-06
meiszkanie_869MHz;24-11-2024;15:29:2;60;869000000;3.67135e-06;0.00400322;5.19349e-06
meiszkanie_869MHz;24-11-2024;15:30:17;60;869000000;3.66017e-06;0.000574037;3.94561e-06
meiszkanie_869MHz;24-11-2024;15:31:32;60;869000000;3.66772e-06;3.98616e-06;3.74237e-06
meiszkanie_869MHz;24-11-2024;15:32:47;60;869000000;3.67087e-06;3.98613e-05;3.75e-06
meiszkanie_869MHz;24-11-2024;15:34:2;60;869000000;3.66375e-06;0.00222277;4.54122e-06
meiszkanie_869MHz;24-11-2024;15:35:17;60;869000000;3.66449e-06;0.00182043;4.39471e-06
meiszkanie_869MHz;24-11-2024;15:36:32;60;869000000;3.65938e-06;0.00278977;4.7504e-06
meiszkanie_869MHz;24-11-2024;15:37:47;60;869000000;3.66748e-06;4.00663e-06;3.74392e-06
meiszkanie_869MHz;24-11-2024;15:39:2;60;869000000;3.66392e-06;3.97896e-06;3.73964e-06
meiszkanie_869MHz;24-11-2024;15:40:17;60;869000000;3.66748e-06;0.00255897;4.67032e-06
meiszkanie_869MHz;24-11-2024;15:41:32;60;869000000;3.67804e-06;0.00265044;4.71054e-06
meiszkanie_869MHz;24-11-2024;15:42:47;60;869000000;3.67217e-06;0.00405431;5.22741e-06
meiszkanie_869MHz;24-11-2024;15:44:2;60;869000000;3.66694e-06;0.00518832;5.62774e-06
meiszkanie_869MHz;24-11-2024;15:45:17;60;869000000;3.66397e-06;0.00411692;5.23402e-06
meiszkanie_869MHz;24-11-2024;15:46:32;60;869000000;3.90433e-06;0.00604652;6.18099e-06
meiszkanie_869MHz;24-11-2024;15:47:47;60;869000000;3.66912e-06;0.00656401;6.24135e-06
meiszkanie_869MHz;24-11-2024;15:49:2;60;869000000;3.67542e-06;0.00360421;5.05469e-06
meiszkanie_869MHz;24-11-2024;15:50:17;60;869000000;3.66139e-06;5.29725e-06;3.74684e-06
meiszkanie_869MHz;24-11-2024;15:51:32;60;869000000;3.67545e-06;3.96151e-06;3.74447e-06
meiszkanie_869MHz;24-11-2024;15:52:47;60;869000000;3.68112e-06;0.00444728;5.37455e-06
meiszkanie_869MHz;24-11-2024;15:54:2;60;869000000;3.66549e-06;3.97179e-06;3.74781e-06
meiszkanie_869MHz;24-11-2024;15:55:17;60;869000000;3.67102e-06;5.31086e-05;3.76235e-06
meiszkanie_869MHz;24-11-2024;15:56:32;60;869000000;3.66763e-06;3.38665e-05;3.7618e-06
meiszkanie_869MHz;24-11-2024;15:57:47;60;869000000;3.68427e-06;0.00419148;5.28168e-06
meiszkanie_869MHz;24-11-2024;15:59:2;60;869000000;3.67637e-06;9.31993e-05;3.78762e-06
